Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60436195


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
60436195;1;01/11/2019;;1;1;72;14;23;21;1;0;0;0;;0;14;14;21;20;24;23;29;34;23;19;17;20;19;18;17;23;19;26;21;20;61;50;24;21;21;20;21;22;23;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/10/2019;07:00;0;1;26;11;15;8;17;0;0;0;;0;14;14;13;13;15;18;14;15;20;16;14;14;14;13;12;12;11;12;12;12;12;14;15;16;18;20;18;16;18;16;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2019;17:00;0;1;26;11;15;8;17;0;0;0;;0;14;13;13;15;24;14;22;26;18;15;14;14;14;13;12;12;12;12;12;12;16;14;20;18;20;22;22;18;18;16;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2019;;1;1;26;11;15;8;17;0;0;0;;0;14;14;13;14;20;16;18;21;19;16;14;14;14;13;12;12;12;12;12;12;14;14;18;17;19;21;20;17;18;16;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/09/2019;17:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;14;14;14;14;14;15;14;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2019;07:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;14;14;14;14;14;14;15;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2019;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;14;14;14;14;14;15;15;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0
60436195;1;01/03/2018;17:00;0;1;;;;;;0;0;0;;0;32;33;33;38;36;38;46;40;40;43;41;41;44;50;50;60;58;60;62;62;57;56;60;61;62;57;58;60;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/03/2018;07:00;0;1;;;;;;0;0;0;;0;31;32;32;40;36;40;44;40;38;48;58;61;60;60;51;80;49;68;66;60;58;56;57;60;61;58;58;58;58;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
60436195;1;01/03/2018;;1;1;;;;;;0;0;0;;0;32;33;33;39;36;39;45;40;39;46;50;51;52;55;51;70;54;64;64;61;58;56;59;61;62;58;58;59;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/02/2018;07:00;0;1;93;30;42;4;26;0;0;0;;0;50;46;46;42;70;55;56;44;50;54;52;39;38;38;38;36;36;34;35;35;35;35;35;33;33;33;34;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
60436195;1;01/02/2018;17:00;0;1;93;30;42;4;26;0;0;0;;0;50;40;48;93;60;50;58;44;55;52;49;36;36;38;38;36;36;34;34;34;34;34;34;34;34;30;33;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
60436195;1;01/02/2018;;1;1;420;32;42;4;26;1;1;1;;0;50;43;47;57;65;53;57;44;53;53;51;38;37;38;38;36;36;34;35;35;35;35;35;34;34;32;34;32;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60436195;1;01/01/2018;;1;1;76;28;39;30;22;0;0;0;;0;40;42;39;44;44;39;42;64;54;41;37;36;36;38;35;34;35;33;31;30;30;28;29;29;32;37;37;54;48;63;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2017;;1;1;;;;;;0;0;0;;0;34;31;28;28;29;29;29;29;28;29;29;54;54;59;66;64;41;37;34;34;25;35;41;38;39;31;33;31;29;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2017;07:00;0;1;116;20;34;27;1;0;0;0;;0;20;20;20;36;22;22;38;60;55;33;30;33;31;26;24;44;33;38;38;37;26;30;24;22;23;50;60;28;26;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2017;17:00;0;1;116;20;34;27;1;0;0;0;;0;20;20;20;33;22;23;32;58;50;32;30;33;30;26;26;42;34;35;36;38;26;30;26;23;22;46;116;36;36;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2017;;1;1;116;20;34;27;1;0;0;0;;0;20;20;20;35;22;23;35;59;53;33;30;33;31;26;25;43;34;37;37;38;26;30;25;23;23;48;88;32;31;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/10/2017;07:00;0;1;28;20;21;3;7;0;0;0;;0;25;24;28;24;23;23;21;21;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/10/2017;17:00;0;1;28;20;21;3;7;0;0;0;;0;24;23;26;23;22;22;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/10/2017;;1;1;28;20;21;3;7;0;0;0;;0;25;24;27;24;23;23;21;21;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60436195;1;01/09/2017;07:00;0;1;23;20;21;28;1;0;0;0;;0;20;20;20;20;21;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;22;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2017;17:00;0;1;23;20;21;28;1;0;0;0;;0;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;22;23;23;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2017;;1;1;23;20;21;28;1;0;0;0;;0;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;22;22;23;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2017;07:00;0;1;22;21;21;1;6;0;0;0;;0;22;22;22;22;22;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2017;17:00;0;1;22;21;21;1;6;0;0;0;;0;22;22;22;22;22;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2017;;1;1;22;21;21;1;6;0;0;0;;0;22;22;22;22;22;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2017;17:00;0;1;100;31;38;3;8;0;0;0;;0;44;43;100;40;36;33;33;31;31;31;31;31;31;34;33;33;34;34;34;37;40;36;35;34;32;31;31;32;98;44;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2017;07:00;0;1;100;31;38;3;8;0;0;0;;0;45;40;45;42;36;34;34;31;31;31;31;31;31;34;36;33;33;33;34;36;38;42;36;36;31;31;31;32;31;74;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/03/2017;;1;1;100;31;38;3;8;0;0;0;;0;45;42;73;41;36;34;34;31;31;31;31;31;31;34;35;33;34;34;34;37;39;39;36;35;32;31;31;32;65;59;43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/02/2017;07:00;0;1;;;;;;0;0;0;;0;33;34;34;35;36;56;58;76;50;66;48;56;48;42;40;38;36;34;34;34;34;33;33;33;36;40;42;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
60436195;1;01/02/2017;17:00;0;1;;;;;;0;0;0;;0;36;34;34;36;50;58;72;60;48;48;60;60;44;40;40;38;36;34;34;34;34;35;34;34;35;36;42;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
60436195;1;01/02/2017;;1;1;;;;;;0;0;0;;0;35;34;34;36;43;57;65;68;49;57;54;58;46;41;40;38;36;34;34;34;34;34;34;34;36;38;42;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
60436195;1;01/01/2017;17:00;0;1;56;32;37;19;8;0;0;0;;0;34;34;33;33;33;34;33;32;32;32;32;32;32;40;46;34;46;36;56;42;36;36;44;46;44;50;52;46;36;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/01/2017;07:00;0;1;56;32;37;19;8;0;0;0;;0;34;34;33;33;33;34;33;33;33;33;32;32;32;36;40;36;33;35;43;40;38;42;42;42;43;40;46;48;38;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/01/2017;;1;1;56;32;37;19;8;0;0;0;;0;34;34;33;33;33;34;33;33;33;33;32;32;32;38;43;35;40;36;50;41;37;39;43;44;44;45;49;47;37;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2016;07:00;0;1;130;33;43;3;26;0;0;0;;0;34;42;48;40;54;44;35;58;50;40;48;36;106;56;46;40;35;36;35;35;35;35;34;34;34;33;53;45;38;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2016;17:00;0;1;130;33;43;3;26;0;0;0;;0;35;40;130;38;40;36;36;78;48;38;46;36;54;48;48;40;38;37;36;36;35;35;35;34;34;33;50;39;36;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2016;;1;1;130;33;43;3;26;0;0;0;;0;35;41;89;39;47;40;36;68;49;39;47;36;80;52;47;40;37;37;36;36;35;35;35;34;34;33;52;42;37;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2016;07:00;0;1;32;30;31;24;8;0;0;0;;0;31;31;31;31;31;31;31;30;30;30;30;30;30;30;31;31;31;31;31;31;31;31;31;32;31;31;30;30;30;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2016;17:00;0;1;32;30;31;24;8;0;0;0;;0;31;31;31;31;31;31;31;30;30;30;30;30;30;30;31;31;31;31;31;31;31;31;31;32;31;31;30;30;30;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2016;;1;1;32;30;31;24;8;0;0;0;;0;31;31;31;31;31;31;31;30;30;30;30;30;30;30;31;31;31;31;31;31;31;31;31;32;31;31;30;30;30;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2016;07:00;0;1;35;32;34;1;28;0;0;0;;0;35;35;35;35;34;34;34;34;34;34;34;35;35;35;35;34;34;34;33;33;33;33;33;33;33;33;33;32;32;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2016;17:00;0;1;35;32;34;1;28;0;0;0;;0;35;35;35;35;34;34;34;34;34;34;34;35;35;35;35;34;34;34;33;33;33;33;33;33;33;33;33;32;32;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/07/2016;;1;1;35;32;34;1;28;0;0;0;;0;35;35;35;35;34;34;34;34;34;34;34;35;35;35;35;34;34;34;33;33;33;33;33;33;33;33;33;32;32;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/06/2016;07:00;0;1;36;35;36;1;14;0;0;0;;0;36;36;36;36;36;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;35;35;35;35;35;36;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2016;17:00;0;1;36;35;36;1;14;0;0;0;;0;36;36;36;36;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;36;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2016;;1;1;36;35;36;1;14;0;0;0;;0;36;36;36;36;36;36;36;36;36;36;36;36;36;36;35;35;35;35;35;35;35;35;35;35;35;35;35;35;36;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/05/2016;17:00;0;1;;;;;;0;0;0;;0;38;38;37;37;37;37;37;36;36;36;36;36;35;35;35;;;;41;40;38;38;38;38;37;37;37;37;37;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2016;07:00;0;1;;;;;;0;0;0;;0;38;38;37;37;37;37;37;36;36;36;36;36;35;35;35;;;;41;40;38;38;38;38;37;37;37;37;37;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2016;;1;1;;;;;;0;0;0;;0;38;38;37;37;37;37;37;36;36;36;36;36;35;35;35;;;;41;40;38;38;38;38;37;37;37;37;37;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/04/2016;07:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/04/2016;17:00;0;1;;;;;;0;0;0;;0;48;47;46;46;45;45;44;42;42;42;42;41;41;41;41;40;40;40;39;39;39;39;39;39;39;39;39;38;38;38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/04/2016;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/03/2016;07:00;0;1;;;;;;0;0;0;;0;64;55;54;54;68;64;56;74;76;90;72;66;80;77;68;63;62;58;58;58;55;53;52;52;;;;53;50;49;48;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;
60436195;1;01/03/2016;17:00;0;1;;;;;;0;0;0;;0;58;53;56;54;67;64;88;72;64;76;70;75;77;72;70;68;60;58;57;55;54;53;52;52;;;;52;49;48;48;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;
60436195;1;01/03/2016;;1;1;;;;;;0;0;0;;0;61;54;55;54;68;64;72;73;70;83;71;71;79;75;69;66;61;58;58;57;55;53;52;52;;;;53;50;49;48;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;
60436195;1;01/02/2016;07:00;0;1;;;;;;0;0;0;;0;;;49;48;47;48;49;;69;54;49;50;48;48;118;62;52;48;47;46;56;56;53;47;46;45;58;54;78;;;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
60436195;1;01/02/2016;17:00;0;1;;;;;;0;0;0;;0;;;48;47;50;82;;;60;52;50;49;48;48;72;55;50;48;46;46;56;52;50;47;46;46;103;56;88;;;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
60436195;1;01/02/2016;;1;1;;;;;;0;0;0;;0;;;49;48;49;65;;;65;53;50;50;48;48;95;59;51;48;47;46;56;54;52;47;46;46;81;55;83;;;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
60436195;1;01/01/2016;07:00;0;1;;;;;;0;0;0;;0;44;61;48;40;40;40;40;40;39;37;36;36;68;56;37;53;50;52;52;200;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/01/2016;17:00;0;1;;;;;;0;0;0;;0;45;59;47;40;40;38;38;41;38;36;36;36;58;48;48;52;53;54;50;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/01/2016;;1;1;;;;;;0;0;0;;0;45;60;48;40;40;39;39;41;39;37;36;36;63;52;43;53;52;53;51;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
60436195;1;01/12/2015;17:00;0;1;84;32;39;6;12;0;0;0;;0;43;38;33;38;46;84;40;38;42;36;34;32;48;34;34;33;33;34;32;32;32;32;34;34;34;34;34;40;35;51;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2015;07:00;0;1;84;32;39;6;12;0;0;0;;0;44;41;34;34;66;40;46;42;40;38;36;33;38;34;34;33;33;34;33;32;34;32;32;34;34;34;36;36;66;55;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/12/2015;;1;1;84;32;39;6;12;0;0;0;;0;44;40;34;36;56;62;43;40;41;37;35;33;43;34;34;33;33;34;33;32;33;32;33;34;34;34;35;38;51;53;47;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/11/2015;17:00;0;1;;;;;;0;0;0;;0;45;40;38;35;30;30;30;30;29;29;29;28;30;30;30;28;72;30;33;33;34;32;30;;36;34;58;66;61;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0
60436195;1;01/11/2015;07:00;0;1;;;;;;0;0;0;;0;42;40;38;36;36;36;30;30;30;30;30;29;29;34;30;29;28;30;32;38;35;35;30;34;45;38;38;62;65;56;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/11/2015;;1;1;;;;;;0;0;0;;0;44;40;38;36;33;33;30;30;30;30;30;29;30;32;30;29;50;30;33;36;35;34;30;;41;36;48;64;63;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0
60436195;1;01/10/2015;17:00;0;1;72;26;31;14;20;0;0;0;;0;29;29;28;28;29;29;29;29;29;29;28;27;27;27;27;27;27;27;27;26;26;26;27;27;30;52;39;32;32;40;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2015;07:00;0;1;72;26;31;14;20;0;0;0;;0;30;29;28;28;29;29;29;29;29;29;28;27;27;72;72;27;27;27;27;26;26;26;26;26;32;46;40;32;32;46;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/10/2015;;1;1;72;26;31;14;20;0;0;0;;0;30;29;28;28;29;29;29;29;29;29;28;27;27;50;50;27;27;27;27;26;26;26;27;27;31;49;40;32;32;43;40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/09/2015;17:00;0;1;282;27;34;27;27;0;0;0;;0;30;29;29;28;28;28;28;28;30;30;30;30;34;30;30;30;30;29;29;29;29;28;28;28;28;28;27;29;31;38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2015;07:00;0;1;282;27;34;27;27;0;0;0;;0;30;29;29;28;28;28;28;28;30;30;30;30;33;30;30;30;30;29;29;29;29;28;28;28;28;28;282;29;30;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/09/2015;;1;1;282;27;34;27;27;0;0;0;;0;30;29;29;28;28;28;28;28;30;30;30;30;34;30;30;30;30;29;29;29;29;28;28;28;28;28;155;29;31;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/08/2015;07:00;0;1;34;30;32;1;29;0;0;0;;0;34;34;34;34;33;32;32;32;32;32;31;31;31;32;32;32;32;32;32;32;32;32;32;32;32;31;31;31;31;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2015;17:00;0;1;34;30;32;1;29;0;0;0;;0;34;34;34;34;32;32;32;32;32;32;31;31;31;32;32;32;32;32;32;32;32;32;32;32;32;31;31;31;30;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/08/2015;;1;1;34;30;32;1;29;0;0;0;;0;34;34;34;34;33;32;32;32;32;32;31;31;31;32;32;32;32;32;32;32;32;32;32;32;32;31;31;31;31;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/06/2015;07:00;0;1;47;39;42;1;29;0;0;0;;0;47;47;46;46;46;46;46;46;45;44;43;43;42;42;42;42;41;40;40;40;40;40;40;40;40;40;40;40;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2015;17:00;0;1;47;39;42;1;29;0;0;0;;0;47;46;46;46;46;46;46;46;44;43;43;43;42;42;42;42;41;40;40;40;40;40;40;40;40;40;40;40;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/06/2015;;1;1;47;39;42;1;29;0;0;0;;0;47;47;46;46;46;46;46;46;45;44;43;43;42;42;42;42;41;40;40;40;40;40;40;40;40;40;40;40;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60436195;1;01/05/2015;07:00;0;1;100;32;43;11;28;0;0;0;;0;50;52;48;49;58;68;50;43;41;41;100;56;42;42;40;39;39;38;37;37;35;35;34;33;33;33;33;32;48;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2015;17:00;0;1;100;32;43;11;28;0;0;0;;0;50;52;48;48;80;66;46;42;41;41;66;50;43;41;39;39;39;38;37;37;35;35;34;33;33;33;33;32;48;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/05/2015;;1;1;100;32;43;11;28;0;0;0;;0;50;52;48;49;69;67;48;43;41;41;83;53;43;42;40;39;39;38;37;37;35;35;34;33;33;33;33;32;48;37;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60436195;1;01/04/2015;17:00;0;1;;;;;;0;0;0;;0;58;56;53;54;52;50;51;50;;;;;;;;;;;;;;;;;;;64;60;52;50;;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
